,0
2012-08-23,0.0070042801149373946
2012-08-24,-0.00034653712183298007
2012-08-27,0.0009371353213779573
2012-08-28,-0.0029562104976098564
2012-08-29,-0.00655514006310198
2012-08-30,0.0020496010919448704
2012-08-31,0.00036601515566857994
2012-09-04,0.001187033457373505
2012-09-05,0.01404166838502869
2012-09-06,-0.00015041305428080908
2012-09-07,-0.005897087356122255
2012-09-10,0.00015276563323374627
2012-09-11,0.004374080527498203
2012-09-12,0.01569522956129607
2012-09-13,-0.003149356831650166
2012-09-14,-0.006333145831010533
2012-09-17,-0.010407335637433783
2012-09-18,-0.005510209998755529
2012-09-19,0.000767106015687518
2012-09-20,0.003439869088506035
2012-09-21,-0.003990270423838829
2012-09-24,-0.010210785648811834
2012-09-25,-0.0040602119933621774
2012-09-26,0.0024566545409062178
2012-09-27,-0.004961309145870325
2012-09-28,0.002420871770146514
2012-10-01,-0.0017933907767539125
2012-10-02,-0.0007003037670344995
2012-10-03,0.004460056287370888
2012-10-04,-0.0014364560977483344
2012-10-05,-0.0040635351457622175
2012-10-08,-0.013546887079909233
2012-10-09,-0.00937212130460487
2012-10-10,0.005921318061169245
2012-10-11,-0.014600203459950833
2012-10-12,0.013128977482645665
2012-10-15,0.006857500231578747
2012-10-16,0.005194911320749098
2012-10-17,0.0007027184342363483
2012-10-18,-0.014753709307655634
2012-10-19,-0.005393953563341734
2012-10-22,-0.010453297041749736
2012-10-23,0.004850480173193955
2012-10-24,2.9278446365739062e-05
2012-10-25,-0.004551968703497281
2012-10-26,-0.001706120844160719
2012-10-31,0.008134819560534952
2012-11-01,-0.0036674701848765797
2012-11-02,-0.0026974498939504083
2012-11-05,0.010229031634152196
2012-11-06,-0.02700764570677833
2012-11-07,-0.018005202762332015
2012-11-08,0.005528285130588229
2012-11-09,-0.002772872955643435
2012-11-12,0.002064254045042903
2012-11-13,-0.019572277438456857
2012-11-14,-0.003637442633543597
2012-11-15,0.008354193641300967
2012-11-16,0.00786301639703857
2012-11-19,0.008317720250615841
2012-11-20,-0.000865691277523722
2012-11-21,0.012698963085819503
2012-11-23,-0.00779882407411977
2012-11-26,-0.004834193751074875
2012-11-27,0.0030814971969661867
2012-11-28,0.008241414195300771
2012-11-29,-0.0012443731888211154
2012-11-30,-0.0024524698265477275
2012-12-03,0.0012063177782458095
2012-12-04,0.0012241899621927566
2012-12-05,-0.0007722513723058544
2012-12-06,0.003477718655869211
2012-12-07,0.004311762375676847
2012-12-10,0.009710865468220087
2012-12-11,0.004618829578119321
2012-12-12,-0.01547245675256137
2012-12-13,-0.0036463482732768115
2012-12-14,0.0053289787789677825
2012-12-17,0.01750813392038213
2012-12-18,-0.0018887357924525228
2012-12-19,0.008619723643962619
2012-12-20,-0.010615247520942565
2012-12-21,-0.0009185639754490621
2012-12-24,-0.0027953854503428555
2012-12-26,-0.011232261438442382
2012-12-27,-0.0006229230423256039
2012-12-28,0.006370338815087922
2012-12-31,0.03389645895352748
2013-01-02,-0.0011602407384105106
2013-01-03,0.008115452350621846
2013-01-04,-0.0013819528594022986
2013-01-07,-0.0018236138443656481
2013-01-08,0.0021767406764496952
2013-01-09,0.0043320597877839345
2013-01-10,-0.002268573640376002
2013-01-11,-0.0011479811254091106
2013-01-14,0.004360242449513946
2013-01-15,-0.0024109737995466926
2013-01-16,0.0027920352991612214
2013-01-17,0.004494870684661593
2013-01-18,0.003155580068653712
2013-01-22,-0.0004823251164934098
2013-01-23,0.005123315173104276
2013-01-24,0.00685180319675439
2013-01-25,-0.0032650381865234647
2013-01-28,-0.00023716870969316286
2013-01-29,-0.007857787107716882
2013-01-30,-0.006000181747803457
2013-01-31,0.009943113192482773
2013-02-01,-0.011922635835413725
2013-02-04,0.011414435024554116
2013-02-05,0.0006378120634572965
2013-02-06,-0.0036124784901266638
2013-02-07,0.0038184801378588706
2013-02-08,0.002490278795628131
2013-02-11,0.006126415529019564
2013-02-12,-0.0003080464845337977
2013-02-13,0.0008106859776639807
2013-02-14,-0.0005669726281787858
2013-02-15,0.008474305142390061
2013-02-19,-0.00519797779175039
2013-02-20,-0.01486945502218393
2013-02-21,0.005633909162180874
2013-02-22,-0.018016761980251827
2013-02-25,0.0019342713780142943
2013-02-26,0.01567014116392977
2013-02-27,0.004278232400149333
2013-02-28,-0.00459193981793583
2013-03-01,0.0007461255929559849
2013-03-04,0.011064953278843088
2013-03-05,0.002901987007976859
2013-03-06,0.002763230978113221
2013-03-07,0.002244768492004032
2013-03-08,0.007234259622465421
2013-03-11,-0.007398906493835957
2013-03-12,0.004314182288984548
2013-03-13,0.0007202610246714605
2013-03-14,0.0007803801546692865
2013-03-15,-0.004050570854930254
2013-03-18,-0.0037080427348670135
2013-03-19,0.009620134356155736
2013-03-20,-0.005266286459133942
2013-03-21,0.0073649489083092625
2013-03-22,-0.0012156645513717568
2013-03-25,0.008073241801674158
2013-03-26,0.0033588180570216335
2013-03-27,0.004806480189707112
2013-03-28,0.003740176126462845
2013-04-01,0.011596934637463032
2013-04-02,-0.00855568922019231
2013-04-03,0.004765528252481416
2013-04-04,-0.0020064242109756707
2013-04-05,0.0048834585288258
2013-04-08,0.0021842836670940245
2013-04-09,0.008715008411477924
2013-04-10,0.0033378462642860355
2013-04-11,0.0015049363221736718
2013-04-12,-0.011772371154660097
2013-04-15,0.008581202720342282
2013-04-16,-0.006943180965051271
2013-04-17,0.0011245169484527303
2013-04-18,0.015966426965791057
2013-04-19,1.353085001262657e-05
2013-04-22,0.007187921498201219
2013-04-23,-0.013486172759228213
2013-04-24,0.000561569421192321
2013-04-25,-0.0006449276262648234
2013-04-26,0.006312177328789697
2013-04-29,0.002188302794175786
2013-04-30,-0.008043275443439827
2013-05-01,-0.0018256857577617649
2013-05-02,0.0008268572936216306
2013-05-03,-0.009007633322198592
2013-05-06,0.0054172734375495055
2013-05-07,-0.004498496074961776
2013-05-08,-0.007114580509398768
2013-05-09,0.002677187459806048
2013-05-10,0.000985072735989106
2013-05-13,0.007372269035891837
2013-05-14,0.008400511344420238
2013-05-15,-0.004727042303643521
2013-05-16,0.002260801337450638
2013-05-17,-0.0037700252346203945
2013-05-20,0.004848748324616205
2013-05-21,-0.011575536419974813
2013-05-22,-0.006899834232550327
2013-05-23,-0.0014493823546405317
2013-05-24,0.007703849196999331
2013-05-28,-0.010277320185430802
2013-05-29,0.009430829805034013
2013-05-30,-0.014162775850006856
2013-05-31,-0.005232442652853945
2013-06-03,-0.006236415758415243
2013-06-04,-0.016124515183155705
2013-06-05,0.009532388265997763
2013-06-06,0.013222081017589954
2013-06-07,0.001986665313741775
2013-06-10,-0.007447336351537069
2013-06-11,-0.01188818669310587
2013-06-12,0.011302637391833834
2013-06-13,-0.0022901112874586962
2013-06-14,0.00539260283724709
2013-06-17,0.007613951004011972
2013-06-18,-0.006911195639971179
2013-06-19,-0.037549070705965144
2013-06-20,0.0017453468940023375
2013-06-21,-0.015959753313421234
2013-06-24,0.012913180315421668
2013-06-25,0.011329903433963418
2013-06-26,0.010860270203122229
2013-06-27,-0.0010275563393092864
2013-06-28,0.002472334217212161
2013-07-01,-0.0017364969481885439
2013-07-02,0.0051936025351251745
2013-07-03,0.009777534139685674
2013-07-05,0.010289474107469667
2013-07-08,0.006801955103847693
2013-07-09,-0.0028427293291011253
2013-07-10,0.00959472068804422
2013-07-11,0.008268722577661876
2013-07-12,0.00044519480465538875
2013-07-15,-0.0028637673251816612
2013-07-16,0.0024865224296462926
2013-07-17,0.005053712959400896
2013-07-18,-0.004064976918502408
2013-07-19,0.002898488589262847
2013-07-22,-0.0015485356862877156
2013-07-23,-0.0061281510773516755
2013-07-24,1.6207871283656188e-05
2013-07-25,-0.003009973618994067
2013-07-26,-0.0030246792705012097
2013-07-29,-0.000967028401105632
2013-07-30,0.0006404814146825301
2013-07-31,0.010843787253615001
2013-08-01,0.0016722236943613905
2013-08-02,-0.002126183199960051
2013-08-05,-0.0065252031277787115
2013-08-06,-0.006622359116364555
2013-08-07,0.0031960096431449354
2013-08-08,-0.00275835542039599
2013-08-09,-0.0018694816038711695
2013-08-12,0.00047321703893352964
2013-08-13,-0.008722746557314847
2013-08-14,-0.01750509729281266
2013-08-15,-0.0022079124575799147
2013-08-16,-0.004266970232337066
2013-08-19,0.0028429805490225455
2013-08-20,-0.0074476336703381656
2013-08-21,0.011320150346110176
2013-08-22,0.0003502888881942944
2013-08-23,-0.0006683873452936046
2013-08-26,-0.018403123040145693
2013-08-27,0.0054431486029633495
2013-08-28,0.0020415596923906796
2013-08-29,-0.006193276733554673
2013-08-30,0.007419208803878878
2013-09-03,0.010269064084742983
2013-09-04,0.0015293087233599024
2013-09-05,-8.169958735973568e-05
2013-09-06,0.0046870933053890845
2013-09-09,0.008187093272294133
2013-09-10,0.006555632835891476
2013-09-11,-0.004738091248906416
2013-09-12,0.003526796344922471
2013-09-13,0.006854123667992839
2013-09-16,0.0017028412430617353
2013-09-17,0.013976294820376246
2013-09-18,-0.0017220715290857094
2013-09-19,-0.010736216641794406
2013-09-20,-0.004685664320889298
2013-09-23,-0.0024852341661283114
2013-09-24,-0.0012160334901403854
2013-09-25,0.00450424295811603
2013-09-26,-0.0090546107249743
2013-09-27,-0.004186471896366554
2013-09-30,0.006407145532019022
2013-10-01,0.0003084938662754091
2013-10-02,-0.009246740468715516
2013-10-03,0.013977274988813612
2013-10-04,-0.011554683382838604
2013-10-07,-0.016554223794343348
2013-10-08,0.0019555590088058405
2013-10-09,0.02066508724096372
2013-10-10,0.005474193016507867
2013-10-11,0.004260408856417027
2013-10-14,-0.005700970365716932
2013-10-15,0.009150215114950075
2013-10-16,0.010475066700658805
2013-10-17,0.004383952658039621
2013-10-18,0.0019527112155920338
2013-10-21,0.004662771345818213
2013-10-22,-0.006227926458000797
2013-10-23,0.005209366198399813
2013-10-24,0.0024279379333570672
2013-10-25,-0.005013106671800816
2013-10-28,0.0030291726605312123
2013-10-29,-0.005090997505895834
2013-10-30,-0.001746327760543789
2013-10-31,0.004763788791125254
2013-11-01,0.003365425643207753
2013-11-04,-0.0023592363093399384
2013-11-05,0.0039016067643796873
2013-11-06,-0.011450109246150331
2013-11-07,0.013799007695709076
2013-11-08,1.0900748842658368e-05
2013-11-11,-0.0023437935079341256
2013-11-12,0.005361058333139076
2013-11-13,0.004715724757180373
2013-11-14,0.002962473156614201
2013-11-15,-0.0015100827055250592
2013-11-18,-0.005717203726758756
2013-11-19,-0.0037484776458249006
2013-11-20,0.006366899378621769
2013-11-21,0.008766974707296545
2013-11-22,-0.0016029738993825282
2013-11-25,0.0006066672557461486
2013-11-26,0.003171897106339965
2013-11-27,-0.002965670614809413
2013-11-29,-0.003951092079247711
2013-12-02,-0.0062227640511753135
2013-12-03,-0.0019551284936360205
2013-12-04,-0.0028576458876586356
2013-12-05,0.010274534024713258
2013-12-06,0.0024379167785903667
2013-12-09,-0.0025695227721907405
2013-12-10,-0.009806687485578638
2013-12-11,-0.006965218130104511
2013-12-12,-0.0026165510732112404
2013-12-13,0.009713739048832385
2013-12-16,-6.551422270258326e-05
2013-12-17,0.010832442449568973
2013-12-18,0.0002990282710155153
2013-12-19,0.007502741430387682
2013-12-20,0.009477766500488129
2013-12-23,0.003205797075556101
2013-12-24,0.004646981087209989
2013-12-26,-0.0014603907395085254
2013-12-27,-0.0007160895829098955
2013-12-30,0.0057917417470574545
2013-12-31,-0.011793312370751284
2014-01-02,-0.0019037204217349
2014-01-03,-0.00434390395484342
2014-01-06,0.007287273262699076
2014-01-07,0.0008736516527753859
2014-01-08,-0.00048697020072607095
2014-01-09,0.002217152300020666
2014-01-10,-0.01059443717208449
2014-01-13,0.01443577250553189
2014-01-14,0.006905858096684555
2014-01-15,-0.0005008639940702749
2014-01-16,-0.004024971512207801
2014-01-17,0.005061396706762686
2014-01-21,0.00024409152034033223
2014-01-22,-0.005242655930943078
2014-01-23,-0.021642275904268662
2014-01-24,-0.009529269605275437
2014-01-27,0.0004726711111113623
2014-01-28,-0.009018244649433568
2014-01-29,0.01708651585082603
2014-01-30,-0.005648131065807825
2014-01-31,-0.02084583476972951
2014-02-03,0.010240413555162808
2014-02-04,-0.006264211491797645
2014-02-05,0.00597334567761927
2014-02-06,0.016377889682164644
2014-02-07,0.007052255580797454
2014-02-10,0.012989960539932547
2014-02-11,0.0005701579674193047
2014-02-12,0.008377645364678474
2014-02-13,0.0026982244227756382
2014-02-14,0.003707035005703982
2014-02-18,-0.004969342438677238
2014-02-19,0.003773499550682285
2014-02-20,-0.002162652362759418
2014-02-21,0.002049676943057157
2014-02-24,-0.002347381781854567
2014-02-25,-0.0026616750541810954
2014-02-26,-0.0014582307762949463
2014-02-27,0.0050543240693625615
2014-02-28,-0.003414795897098162
2014-03-03,0.014506836220144377
2014-03-04,-0.002141335500421623
2014-03-05,-0.0018302741754641985
2014-03-06,-0.004899982229531034
2014-03-07,0.00023796325616721558
2014-03-10,-0.004181072904278842
2014-03-11,9.0307106218531e-05
2014-03-12,-0.004926632900869997
2014-03-13,0.001871863763278725
2014-03-14,0.006097463787724411
2014-03-17,0.0016926755901096038
2014-03-18,-0.0136540439464641
2014-03-19,0.0003652780431699863
2014-03-20,-0.002249788984578072
2014-03-21,-0.0017348838483295084
2014-03-24,0.0043442312632137586
2014-03-25,-0.0057826448497060225
2014-03-26,0.007020709553882853
2014-03-27,0.0030364500069698145
2014-03-28,0.00970183079153069
2014-03-31,-0.006503964684566932
2014-04-01,-0.0014476304986841722
2014-04-02,0.0023965613471308047
2014-04-03,0.005511797890031469
2014-04-04,-0.0016284270173227296
2014-04-07,0.013493046576939116
2014-04-08,-0.002821919422587264
2014-04-09,-0.004018848172910577
2014-04-10,-0.0010374968994903977
2014-04-11,0.0065146809747616
2014-04-14,0.01327323522888646
2014-04-15,0.007452326700543965
2014-04-16,-0.011257872269323396
2014-04-17,-0.00034066462271573495
2014-04-21,-0.00020861576994050132
2014-04-22,0.001612775125718101
2014-04-23,0.0037170723313476976
2014-04-24,0.005088915545994276
2014-04-25,0.004623390982153634
2014-04-28,-0.0012989650191407693
2014-04-29,0.001414123841811382
2014-04-30,-0.0003089056115415051
2014-05-01,-0.007591859608145147
2014-05-02,0.004360395338436324
2014-05-05,-0.0022583399992685436
2014-05-06,0.010146425296458199
2014-05-07,-0.010088518120225806
2014-05-08,-0.0023393649998435066
2014-05-09,0.0029019459755527076
2014-05-12,-0.00029106495016832765
2014-05-13,-0.001958066374826762
2014-05-14,-0.008486423630677196
2014-05-15,0.005193316840405046
2014-05-16,-0.002080267693026557
2014-05-19,-0.008901186825664318
2014-05-20,0.0028768316430825384
2014-05-21,0.00040469052605041826
2014-05-22,0.0011758299577494988
2014-05-23,0.0013173200929463029
2014-05-27,0.0010237027276522896
2014-05-28,0.003502789565888767
2014-05-29,0.00204648500116913
2014-05-30,-0.001323366531710678
2014-06-02,-0.0019846152991459362
2014-06-03,-0.0007903012772660578
2014-06-04,0.005367048401497214
2014-06-05,0.002393727776053653
2014-06-06,-0.0015209027674624978
2014-06-09,-0.0011659243798376857
2014-06-10,0.0005809904304615496
2014-06-11,0.0005597822983011559
2014-06-12,0.007939736131482626
2014-06-13,0.0030935917988103544
2014-06-16,-0.0013995494485612011
2014-06-17,0.007246718952370557
2014-06-18,0.006080689996793486
2014-06-19,0.006458417919598714
2014-06-20,0.002140071854064212
2014-06-23,-0.013976421703535243
2014-06-24,0.0037064851467732357
2014-06-25,-0.00017194457683155522
2014-06-26,0.0015973042942920971
2014-06-27,0.0006285833894700669
2014-06-30,0.0005756636947476359
2014-07-01,-0.0022796828315061073
2014-07-02,0.0031633627734780345
2014-07-03,-0.003235233382530739
2014-07-07,-0.004380878045663193
2014-07-08,0.00474948510201615
2014-07-09,-0.0038068729727687525
2014-07-10,-0.0012121283664143767
2014-07-11,0.006062189344347921
2014-07-14,-0.003440142812657862
2014-07-15,0.008158496251868763
2014-07-16,-0.011783863296138942
2014-07-17,0.011228821669204955
2014-07-18,-0.001857420409269613
2014-07-21,0.006996506210764005
2014-07-22,0.0015358903921928843
2014-07-23,-0.0001843877620266549
2014-07-24,-0.004042534038226688
2014-07-25,0.0017316768069683618
2014-07-28,-0.0019857943053419504
2014-07-29,-0.0005148586715492669
2014-07-30,-0.020344691465368228
2014-07-31,-0.004054195396058002
2014-08-01,0.006394693118755674
2014-08-04,-0.009367667424867707
2014-08-05,-0.0021038179288600523
2014-08-06,-0.004531088165991459
2014-08-07,0.006969851778511282
2014-08-08,0.005744378096470326
2014-08-11,-0.0020286950963375183
2014-08-12,0.011399496524384212
2014-08-13,0.001190524834040474
2014-08-14,0.0011239171417497331
2014-08-15,0.010411418873196101
2014-08-18,0.006803915856250808
2014-08-19,4.020253249512163e-06
2014-08-20,0.003918361318582103
2014-08-21,-0.0006552053830079773
2014-08-22,0.0007651852188937958
2014-08-25,0.0013345490170551858
2014-08-26,-0.00045876488659794075
2014-08-27,-0.0020468403919255726
2014-08-28,0.004333115401551856
2014-08-29,0.0009468324900836377
2014-09-02,-0.000820706797087381
2014-09-03,-0.003497361874565816
2014-09-04,0.00817685999264024
2014-09-05,-0.0004725888110192895
2014-09-08,-0.004878116751336748
2014-09-09,-0.005063736192486546
2014-09-10,-0.0016478571751581317
2014-09-11,-0.007815778657222845
2014-09-12,-0.005107847907292278
2014-09-15,0.007922939121689359
2014-09-16,0.001414345980318806
2014-09-17,0.00696334328569823
2014-09-18,-0.002539242843299978
2014-09-19,-0.007012216071425113
2014-09-22,-0.0041417240648099676
2014-09-23,0.012837005906946605
2014-09-24,-0.017112918953433406
2014-09-25,0.003039813112408085
2014-09-26,-0.0017254788851917915
2014-09-29,-0.005937804456276452
2014-09-30,-0.012284717413625563
2014-10-01,-0.002225748727420318
2014-10-02,0.019679495901796518
2014-10-03,-0.003905614187279971
2014-10-06,-0.01583173908749247
2014-10-07,0.025163266934701056
2014-10-08,-0.019871536079014707
2014-10-09,-0.007235019159299361
2014-10-10,-0.022809503751102415
2014-10-13,0.001791767616787933
2014-10-14,-0.01330853872562221
2014-10-15,0.00032227282417562897
2014-10-16,0.0
2014-10-17,0.013953715006898237
2014-10-20,0.00383298244399072
2014-10-21,0.002222114335908678
2014-10-22,0.0005076777212113595
2014-10-23,0.00878131283837974
2014-10-24,0.000279386544567629
2014-10-27,0.0056453708157840135
2014-10-28,-0.004065131671071214
2014-10-29,0.020149156282781966
2014-10-30,0.001977108895892431
2014-10-31,0.004154670434430964
2014-11-03,-0.003672642083553391
2014-11-04,0.013278670464700867
2014-11-05,-0.011495087720212717
2014-11-06,0.003703688983648715
2014-11-07,0.004857225951539113
2014-11-10,-0.0023500780317180117
2014-11-11,-0.009403240983598668
2014-11-12,0.0016247451489736736
2014-11-13,-0.006064956329703227
2014-11-14,0.0067786721206855045
2014-11-17,0.0035353109452212735
2014-11-18,0.003052200231349014
2014-11-19,-0.004254185650853035
2014-11-20,0.004395765441634898
2014-11-21,-0.0012798135320834843
2014-11-24,0.001338727908462578
2014-11-25,0.0034648860727891965
2014-11-26,0.010826998373539154
2014-11-28,-0.005738551928791524
2014-12-01,0.003727481473385321
2014-12-02,-0.006602313387261418
2014-12-03,-0.00030382759538597886
2014-12-04,-0.0012500881496989983
2014-12-05,0.004085330850005337
2014-12-08,0.0010212467058307753
2014-12-09,-9.713868622277084e-05
2014-12-10,-0.0011995013960609216
2014-12-11,-0.009353944848268056
2014-12-12,-0.008665701429204642
2014-12-15,-0.006135246329456612
2014-12-16,0.019775990477115313
2014-12-17,0.010134023797775274
2014-12-18,0.0013938068853332928
2014-12-19,0.014093079053812347
2014-12-22,-0.002801537600801603
2014-12-23,-0.004071411028302636
2014-12-24,0.004437568737498086
2014-12-26,0.004909826363796711
2014-12-29,-0.008545373565333745
2014-12-30,-0.015946756340828903
2014-12-31,0.01023664627268293
2015-01-02,-0.00037689463563289497
2015-01-05,0.008444075252283188
2015-01-06,0.014813680272398561
2015-01-07,0.007695772561800163
2015-01-08,-0.0028934456362173645
2015-01-09,0.002758794861402722
2015-01-12,-0.0030203920780597915
2015-01-13,0.003079926849747191
2015-01-14,0.0005197420661673623
2015-01-15,0.007514166728880705
2015-01-16,-0.0054766753570578775
2015-01-20,-0.0011546392008996735
2015-01-21,0.01629427736352797
2015-01-22,-0.001531386762677339
2015-01-23,0.006589703079547337
2015-01-26,-0.0013628430035185395
2015-01-27,-0.008233878961678058
2015-01-28,0.00163658877585597
2015-01-29,-0.018893546367153125
2015-01-30,0.0014717462502860104
2015-02-02,0.008389809801726536
2015-02-03,-0.00444294519856286
2015-02-04,0.011074742523838391
2015-02-05,-0.023378185222367835
2015-02-06,-0.003742894577894608
2015-02-09,0.006746938454354584
2015-02-10,-0.0026808758378963076
2015-02-11,0.010062456547242252
2015-02-12,-0.0024301632318983225
2015-02-13,-0.0019948338812001364
2015-02-17,0.004521126022943431
2015-02-18,-0.01403165773531025
2015-02-19,0.00850123332469933
2015-02-20,0.0027354613870460886
2015-02-23,-0.008954132009420033
2015-02-24,0.007328220376431059
2015-02-25,-0.004339495391950977
2015-02-26,-0.0012615107026296979
2015-02-27,0.011654243768935873
2015-03-02,-0.00250444126176633
2015-03-03,-0.00629492089782337
2015-03-04,0.0013603022859666764
2015-03-05,-0.01239130959411916
2015-03-06,0.00532699108330692
2015-03-09,-0.016545786897359818
2015-03-10,-0.004760932699797049
2015-03-11,0.017564235460628817
2015-03-12,-0.007669488718696616
2015-03-13,0.010925839082096545
