Date,GSPE,SP500-15,SP500-20,SP500-25,SP500-30,SP500-35,SP500-40,SP500-45,SP500-50,SP500-55,SP500-60
2006-02-01,-0.01929607577752345,0.0029567815321333724,0.008536506987842318,0.003532251530804192,0.004785170520973916,0.006073080744195301,-0.0003725781001217799,0.005580659675008335,0.010747100306512308,0.002506059639964754,0.0068172875586106395
2006-02-02,-0.008274360946623939,-0.015182070532192646,-0.00985099362640844,-0.002923664280013201,-0.002576979382896851,-0.008894682328571997,-0.008913063792928064,-0.016599214764134097,-0.0022874481752552856,-0.01457363298466605,-0.010243384648462616
2006-02-03,-0.00858770822771089,-0.008303571936834788,-0.0023912349039405052,-0.003618775035222064,-0.005969139511894118,-0.00269469304410415,-0.004946904462266274,-0.01018315438840244,0.004080972148465032,-0.006462914347413234,-0.014330749872264022
2006-02-06,0.015106749354168957,0.017153648567136994,0.002841133288357026,-0.0008399237466972831,-0.0025571733967616242,-0.008862740282089603,0.0024058778223073275,-0.004860135045567075,-0.0004073112834700268,0.005285298295311444,0.004559148859918363
2006-02-07,-0.037366422301855426,-0.026104982968788437,-0.007989440003417805,-0.006475747898363534,-0.004712270477405046,-0.0019074116023389271,-0.0057411547647391896,0.0008717736135205109,-0.002692685158698137,-0.0048489388575647,-0.007828409348977147
2006-02-08,0.00047456121129454406,0.0005257115495187743,0.007366498631226331,0.008421677173994816,0.005341663926828125,0.011929740145778547,0.006824226726247985,0.018575803889412688,0.01709305349745502,-0.0021210009911296554,-0.0018208971368988975
2006-02-09,-0.0195674561516968,0.003462590207353772,0.00480058992237501,-0.0007244339302310609,0.001634635362600068,0.0005658088398789144,0.0020921858245864324,-0.005678925998806509,-0.0018491251000854307,0.004486275803234829,0.004800035849708073
2006-02-10,-0.004645176276247975,-0.0019396357826313782,0.008166688983437857,0.002476498580643837,0.0012556108098146202,-0.002184254181232056,0.004568867826359953,0.004262260161071333,0.01326960863645459,0.0,0.0005076855475833086
2006-02-13,-0.0016643185130365888,-0.009278414093555521,-0.0008204794797886804,-0.0022858255636853606,-0.003729546853156636,-0.0007291187484783929,-0.0032077085612646225,-0.007798307432239068,-0.0032611177605673777,-0.001866852086753817,0.002028389516927114
2006-02-14,-0.010044108143779115,0.023967666738192995,0.011865809376118521,0.011188602530073512,0.011935708750250162,0.009491228741878811,0.012792732512404733,0.012013037753962367,0.02540745786328148,-0.0011841479632289519,0.005988703416942015
2006-02-15,-0.0031368489904685256,-0.00248509433483127,0.0017897206699581014,0.004966062845118405,0.006450824779712802,0.007278993700692575,0.004504800472885248,0.002350141526199239,0.0067345157855145665,0.0011841479632289235,0.005452411591933813
2006-02-16,0.018216436537209613,0.010262797314065026,0.0012812466350483017,0.0029229880509931304,0.004687891586343501,0.005166963011379699,0.006524700496933401,0.0106241577796032,0.013106198210102895,0.007261012777152381,0.00861976097567771
2006-02-17,0.007088376055214407,-0.0003078850545031871,0.003598905101784996,-0.005440539066577448,-0.001272594260460724,-0.0004493514449973678,-0.0038315850161924113,-0.010682812711002005,0.00440664608354669,0.010151084829535027,0.00678644425681724
2006-02-21,0.01584842499089097,0.00015395437640226928,-0.004306721607001975,-0.006038004948729953,-0.003580156906118367,-0.0062596773342089365,-0.00278533719150645,-0.012520066066198354,-0.002808962790304581,0.0020179285843519635,0.0035164252523628204
2006-02-22,-0.014330574714953317,0.003534580706990565,0.009497148640099031,0.006902902126827996,0.007720417829097169,0.009242992067975353,0.018001639475851528,0.009021958673376651,-0.009778525885217087,0.005057451244516374,0.015534398435261386
2006-02-23,-0.003798915488876043,-0.002662593916330934,-0.005929330864137097,-0.004181293142411207,0.0010221814367259861,-0.003882785356446299,-0.0033564177026822765,-0.0062920373632828425,0.00015356009070184001,-0.004568860590492017,-0.0017295656403729087
2006-02-24,0.012106043922310756,0.0024068696058756967,0.001644952899244629,-0.0026837211918821382,-0.002577858573119813,-0.0003705342516972642,0.002110452220146535,0.0004148213520327366,-0.005696309111945657,0.0028047497679029192,-0.006460323701486219
2006-02-27,-0.014443239959190864,-0.008630005230921478,0.006119761161176809,0.00934297199343596,0.004455974151080076,0.00770090141171612,0.0007250777667041288,0.010020696482580955,0.0053892825052276085,0.009332794643353095,0.0013928335890312912
2006-02-28,-0.008633747893983426,-0.011258507661949949,-0.012817271209335585,-0.00847287199481663,-0.012684102770021532,-0.013515726800724132,-0.009811024692178028,-0.00892533952425023,-0.00809473656146619,-0.0078117893207971965,-0.0030668626370535797
2006-03-01,0.016032964279577698,0.011774243417878444,0.006663933187035308,0.007009434279496928,0.0026815498443474328,0.0022343308795427846,0.0039040505645017752,0.020239406837616845,0.01490502690975228,-0.0034713187189632697,0.003832110914334976
2006-03-02,0.013266839704104447,0.005758720157877301,-0.002283618216671593,-0.00613997538815502,-0.003921641953364613,-0.0033800157576264734,-0.005644049722766652,-0.0012185959960005625,0.001143202703607658,-0.0013430270255199307,-0.0019490384296005432
2006-03-03,0.0008715291570782997,0.0004612949533478058,0.003825557177078426,-0.0018910031468948848,0.002519884009496921,-0.0028566685218822693,-0.0025238772443163904,-0.005005834860988041,-0.009490393676908526,-0.001467112573268525,-0.004049449207813437
2006-03-06,-0.02873573615027815,-0.010768008033675036,-0.00567640253466136,-0.005275911001610135,-0.0024785459605910463,-0.005495885915953517,-0.0025072097042203815,-0.006791924915457798,0.01760793098312834,-0.022645300731907087,0.02070202561793756
2006-03-07,-0.01193168141792387,-0.009420026036535743,0.0014809912917864618,-0.004194863831241392,0.0039627175830135065,0.0014774492909430132,0.003287984861343267,-0.00536070109966196,-0.015687291104926806,-0.0026317338236367446,-0.01449494514322302
2006-03-08,0.0008810478150238687,-0.007136893083459363,-0.00016824470970895728,0.0015655302272622512,0.009552979600077002,0.0060483236984217245,0.0003672251301139869,0.0001771773259475249,0.004823751962263365,0.001191424716162231,0.003747355473720288
2006-03-09,-0.010702850434148896,-0.002056037727645589,-0.002121448022827386,-0.004627569200549843,0.0023638198601487483,-0.004841063552231157,-0.005960952243915069,-0.008838361661840467,0.0027460018364436033,-0.004837175291403954,0.009101678603240956
2006-03-10,0.0038933973348548004,0.017680079834379622,0.010329377810238159,0.008740045904798046,0.008754579885701393,0.004520846023090524,0.00804694513883683,0.004310323738530604,0.0112105079917573,0.005588883110532297,0.008339085886459804
2006-03-13,0.01606530737035004,0.00031102934668644723,-0.0001334953132755211,-0.0006081939559368116,-0.0013325602550446041,0.001146998977611482,-2.2921639720199725e-05,0.0020149728965308564,0.0009787682753851815,0.005121760560750838,-0.0073100740499578475
2006-03-14,0.018686920468804928,0.017061965810726047,0.010423379511287013,0.011267127112342745,-0.0002020692776448456,0.005688890429104797,0.01161110859042178,0.012911797106361839,0.0068244567519739835,0.00948696519915805,0.007378103228581477
2006-03-15,0.004097296834415481,0.012406777536633171,0.01315521075524307,0.004389116266898869,-0.004252604769233807,0.002753095131679539,0.0016284097362839834,0.007308061916956012,-7.481419908559617e-05,0.00394185911568343,0.0176756621864407
2006-03-16,0.014395184390853225,0.0020613046921912214,0.001888568870345456,0.0032886344331575987,0.0009330645313807992,0.0,0.0032713639053248123,-0.00853620740010344,0.0020160864151196442,0.006494801479612086,0.009715966139953975
2006-03-17,-0.009490536642378951,0.0015557053274037073,0.005902998721739981,0.0016402704196010782,0.002065884968027598,0.0032726085010214476,0.0026768412718114237,0.004116985126867529,-0.005235199699256204,-0.0046523698189502374,0.011260905114981849
2006-03-20,-0.017501264342106682,-0.004472928158467052,-6.47420321387806e-05,-0.0027975176176972785,0.0025461443586435903,0.0012639852990815631,0.0004042599096676677,0.0035776450892389413,-0.006243217337440977,-0.011974728036585438,-0.01717237919179273
2006-03-21,-0.0018815867956460972,-0.012213524174312235,-0.005545542835550137,-0.005092940544532327,-0.0038418688135575317,-0.007077599527619747,-0.009045297729935661,-0.005415064148836627,0.0012818926589211123,-0.009796915226222976,-0.012063701445750322
2006-03-22,0.0054064598974920795,0.007163773474105931,0.009193371608451528,0.002774420719430231,0.00545507304083642,0.010440356956027835,0.007179802465690943,-2.9220901285092997e-05,0.008554110975982559,0.0068742057608284024,0.0017516156549975417
2006-03-23,0.010826127960954536,0.0019219350467290053,-0.00620592488834337,-0.0007491094246613349,-0.00537402173800666,-0.005206593637038079,-0.00478080268674732,-0.0037436761652320954,-0.0008222193804286983,-0.002307014590875685,0.001815601926724948
2006-03-24,0.0057181037518858205,0.0005051063210492614,-9.727072503700298e-05,-0.0002623323672346525,0.0003645568909514787,-0.0011342910734441951,2.2626819183351086e-05,0.0027798880229266136,0.005667077743568165,-0.0014991896338047064,-0.005254298348436588
2006-03-27,0.005041669604002532,0.006042071668301743,-0.001232981557115905,-0.0008622705365545245,-0.0038956617570138036,-0.007603982048462858,-4.5254150351419897e-05,0.000642658332890055,0.0014116522306315128,-0.007656147683262732,-0.010114400515650436
2006-03-28,0.004350651368454962,-0.0049316272470826,-0.004555747768130126,-0.004511331737829541,-0.007591256093545165,-0.009030022901686936,-0.009608097495456252,-0.008858148859786159,-0.009624376333233018,-0.0046726452405501315,0.012071207869505017
2006-03-29,0.01030628882520673,0.0118849548050638,0.007376333847704192,0.0071334785762808385,0.004455610054262626,0.0021982351475967497,0.004031641419577627,0.015842212578048166,0.008138293752866113,0.007503439676507375,0.01816896615841349
2006-03-30,-0.0004883319284548793,0.003185346965565289,0.0023282936656675995,-0.0032975161530264243,-0.006177761429849463,-0.002090870009592544,-0.004967861817712424,0.0030113774873109776,-0.007688604347767729,-0.010482564134616585,-0.018168966158413544
2006-03-31,-0.011397850187102451,-0.006881128432160302,-0.00022614741319272879,-0.004062052636742336,-0.004730644543702718,-0.005381275377078374,-0.0006398655852048421,-0.005275854536280733,-0.0023256513940853635,-0.007199119482683583,0.0008085379742847848
2006-04-03,0.0047075238431468795,0.009362642368078818,0.0023878367233085705,-0.0023771538307478073,0.0024298195014217498,5.3926710485215404e-05,0.0010966220708125724,0.005709419300600253,0.002400656193398559,0.002235390426856038,-0.015749476058529728
2006-04-04,0.013603011493577429,0.003957597900168873,0.006681522740322816,0.00478630443365743,0.000740101505986003,0.0013479634582842205,0.010471811623536617,0.003317883370467686,0.006869786046188269,0.011039354990676776,-0.009832600273288696
2006-04-05,0.013994658179095676,0.010803543565788429,-0.0003842425802316145,0.006744584020521644,0.0007396168329672506,-0.003751800367143601,0.0026403014721295376,0.00948879119030086,0.0004463771888645598,0.008857047165371564,0.010584972763306163
2006-04-06,0.0009563055511564244,0.0038510944220483123,0.0004161909984873006,0.002871327585499396,-0.002179227339302244,-0.007137569725717449,-0.0030471795308586297,0.001425557674052264,-0.014761807105614833,-0.0150596682304528,-0.00775589615860037
2006-04-07,-0.01672328718609465,-0.0133717159784798,-0.008487654438629075,-0.00485252099097389,-0.00834958874628523,-0.012469894182791291,-0.010064933564807617,-0.011087177784986737,-0.0043879767010488605,-0.01548334348006587,-0.01849846632939427
2006-04-10,0.01457029394429536,-0.0004932483627284897,-0.0005813153699948366,-0.0010482527958385296,-8.303629073859797e-05,-0.002816873001683245,0.0016200009628563993,-0.0023362067852666954,-0.0011379123005057343,0.0019325119122139197,-0.008741722968104151
2006-04-11,-0.005619602412380579,-0.006682320791986779,-0.0030090557446475915,-0.007255506877554466,-0.007625457570461716,-0.010536826182861041,-0.00888488733382568,-0.007157898394607561,-0.016454732721430335,-0.010545172374364793,-0.003759794398655381
2006-04-12,-0.0069600919539876994,0.005497651721626983,0.007425196664101266,-0.0016993460007062589,0.0012122706219840772,0.005351817482090363,0.001677634334865144,-0.001134846041307274,0.0003857813771715477,0.0018843353564451095,-0.0009243049831372938
2006-04-13,0.0035344073023663965,0.004238759269755934,-0.00393168798029774,0.0029436159524840896,-0.0010449976889360152,-0.0009177638696322473,0.0018124247706045183,0.003458860269341202,-0.004096614651293334,-0.004945736473307096,-0.014257848035170271
2006-04-17,0.015109621496638623,0.008180095656214574,-0.006739105793172919,-0.006844023401110165,-0.005830184013601903,-0.005636544594658066,-0.0003438610225299368,-0.010793920588025618,-0.0052808071179184235,-0.00039147567212852787,-0.003397315903062538
2006-04-18,0.02459338240595478,0.026381906692946024,0.02269181407823116,0.014352411855651163,0.008878503451813482,0.009219472349505214,0.017163190119550822,0.01940339920533747,0.015682766034895716,0.020157090233947215,0.028973038259122123
2006-04-19,0.014388383066250664,0.006960096315045441,0.007251042677195304,-0.0027339597014635337,0.0004168831765325089,-0.005086627440387214,0.0015764978806312403,0.0005464315549661032,-0.011874675086774285,0.0014699502324547766,0.011956140995849211
2006-04-20,-0.008645145763808395,-0.008957615121905476,0.002363434128946069,0.003593862125810364,0.0010829946789614002,0.007412843829132295,0.001888481523767413,0.002096679104934967,-0.010134922782441543,0.008458200495848936,0.0005558770837379575
2006-04-21,0.020207848887404803,0.008249573854811298,0.0010381977805310465,-0.006448253524323753,-0.0002498128798900339,-0.0022430470074837968,-0.0007864510847121123,-0.009339456704838866,-0.0028248653707723297,0.003666260834037566,0.001041371237726149
2006-04-24,-0.013946459463176925,-0.0024582294640273874,0.0012568939864211143,-0.0023723200440112307,0.0024954517084940777,-0.0035826292429444284,-0.0008320387253092133,-0.003684709719019928,-0.002438970479358683,0.007292346426481426,-0.005148233884832801
2006-04-25,-0.010960088762490182,-0.006029425817427166,-0.009528955256769731,-0.0004902422332075603,0.0011208678440618504,-0.006615864656785855,-0.005934344834735201,-0.0010469256305156863,0.004871947046342586,-0.0134314194760266,-0.0040536947777211445
2006-04-26,-0.013971165003793815,-0.0005239496679032335,0.005312074161844318,0.006391765939811289,0.008552211186399915,0.0012315685911258119,0.006361705564784727,0.004181230652055453,0.009051923324247748,-0.009055594832739931,-0.007168916156927918
2006-04-27,-0.010191978358006396,-0.019144383144510363,-0.0023679859057755444,0.0077652393760354365,0.0022189994291928914,-0.00611672140857287,0.013779421851985971,0.008224341735636452,0.008200553488748173,0.01260437896122485,0.007589115137421425
2006-04-28,0.011226645315997454,0.004941338524013186,-0.001993466179834381,-0.0007068412213095774,0.001599571318836988,0.009579406027393666,0.00960199462899434,-0.022847796122756028,-0.0040918706332381295,0.0033471171809499917,0.00104945885638047
2006-05-01,0.013006095132155388,0.007366672089088075,0.001392677435979658,-0.0035043373009010573,-8.192218722536468e-05,-0.006376035206726718,-0.015184641153649347,-0.0073483702118312825,0.0007733826493574685,-0.009374843486570748,-0.013872005211385829
2006-05-02,0.022412581138587764,0.007550748286794012,0.007907700573837991,0.00033603921753700056,0.005843757726815679,-0.001263280957731356,0.006691023788345644,0.002012201298856732,-0.0019344610730880885,0.01772524089123139,-0.011123091925476095
2006-05-03,-0.014624806490113603,-0.0002380201097540062,0.0009723126202371155,0.0011567565675364318,-0.005065392841952626,-0.010050328926347225,-0.0014411166000193498,-0.0030493658485992252,-0.004891541969451547,-0.006209092010928379,0.0021487119415659816
2006-05-04,-0.006443087899815873,0.009809305289646889,0.010385368422167848,0.005726118171897273,0.0007369220337752468,0.0024937806809512725,0.0022162638865639572,0.006030460615266133,0.0009336423202070726,0.002513411008593039,0.017376917973963606
2006-05-05,0.010027644851126265,0.0067675906838361105,0.010340095822431904,0.012271059882454203,0.008881674611686435,0.008903985511148307,0.014025301278988886,0.005818615333122606,0.0017868607516266645,0.020804916302107786,0.015004251781630127
2006-05-08,-0.0036306413671497225,0.0035067248092098195,-0.0018133372968760857,0.0006956356463833607,0.00554156695478675,-0.00036475704203555077,-0.004375512933721693,0.0004101791354827955,0.006190556262867943,-0.006598192836496892,0.006421176759182899
2006-05-09,0.006928108062708151,0.008134850206275815,0.0016904760235461373,0.0031425347065260952,0.0026184634167959507,-0.006108173274462953,0.0017087254126803017,-0.0050211429628255685,0.001002271754586217,-0.0082627239782349,-0.0010329431584612634
2006-05-10,0.005039612533670396,-0.0013898684372129853,-0.0005836800564102428,0.0007294657504634,-0.003667820874076948,-0.0010734905782320218,0.00028451505002702256,-0.011278808871246177,-0.007348116579389626,0.005784811823181968,0.0038507426817499133
2006-05-11,-0.011484431648771413,-0.014805390120026744,-0.008238319014606109,-0.009781959298027547,-0.011207306749489762,-0.0038229443683795157,-0.01583587186862453,-0.02419630498344823,-0.00990838338897027,-0.010098546957994245,-0.023962060410861175
2006-05-12,-0.029183134643483013,-0.020968336166347287,-0.013600608436025428,-0.009060812560639616,-0.008488669360034643,-0.002784440279609204,-0.009964608041556744,-0.007746395382111468,-0.011592742242987305,-0.01001170918642895,-0.015157167209892746
2006-05-15,-0.017276575313828754,-0.012133639461576128,0.0018826679839498476,0.001744590172491992,0.012034969328575448,0.01390131536882374,0.005932664408197166,-0.0009225001137515024,0.003325930948424879,0.004923933698597282,0.016702445513092565
2006-05-16,0.0024554985138549833,-0.0019960750745015563,-0.00021948278119409038,-0.00800564435979544,0.0029254093469419274,0.0037528646795963196,-0.0011614061188229266,-0.010453179515769443,0.0005532479579214013,-0.004101656872203114,-0.007821076655315565
2006-05-17,-0.026681199233887568,-0.026968550107939606,-0.020399182590205758,-0.013284601808160748,-0.011219799254475846,-0.01113158921672689,-0.02029435746115978,-0.010595053832137104,-0.023585031891387498,-0.0174127931586869,-0.02195527160277029
2006-05-18,-0.012249114445961872,-0.010974225001933081,-0.011101691405529638,-0.0009475620247599316,-0.005595573686413736,-0.004674940680950269,-0.008450663364502018,-0.005166129450528748,-0.003565952750135622,0.0014787396747744741,-0.008422963331283744
2006-05-19,0.006578024099419667,0.0029315251498509966,0.0045521511234280524,0.007593145272558527,0.0005774599758069594,-0.004354573623809588,0.004520484594112336,0.005825798018325826,0.013387326244029937,0.008508523807535043,0.0028397688450664906
2006-05-22,-0.003782012418075592,-0.019261735786461644,-0.001902361837572443,-0.008010301608173887,0.002429982439668997,-0.004488243428918274,-0.002429795026026407,-0.007026673146463206,-0.008204713617720441,0.008120833989229661,-0.006492340677310921
2006-05-23,9.96560649415944e-05,0.0015423531331803162,-0.0038801759565438346,-0.006241038052145109,0.0006990487581120239,-0.005429832050486628,-0.004646759028245393,-0.008287161974388398,0.0009687798256424918,-0.014575526581043618,-0.006976835423010871
2006-05-24,-0.010347999542959972,-0.006287066323714679,-0.002010686926527539,0.0002290070655077095,0.006596359389564846,0.004254413205595726,0.0005071372695835641,0.010151024970507941,0.0007259233147841827,0.004605657807181351,0.0025025505211695226
2006-05-25,0.03063047172184637,0.020669892268274686,0.006761907746941987,0.009231448875886342,0.010238120710980167,0.007971381555669592,0.009038974867415273,0.009986556472748691,0.006990529133828454,0.009021650484910396,0.025834087618352167
2006-05-26,0.004314128619635654,0.013479773258753514,0.004247270736704851,0.0043767686736869895,0.0017365993431229137,0.005618820622102484,0.007553747710181129,0.0045519080081384625,0.012018148796703139,0.01094491650626793,0.011255296635630917
2006-05-30,-0.018012822865231284,-0.022891919981864652,-0.01217859285854011,-0.01494479314355682,-0.015083146956268946,-0.015140348991658434,-0.01484282748978496,-0.020680258794151127,-0.017719365390309393,-0.010059852664333143,-0.009179877823215998
2006-05-31,0.019908048320758667,0.011991407080614793,0.00799577370408236,0.010265399420340156,0.004373542478745205,0.007299371985203079,0.005986498756449977,0.0026006399820266406,0.009537258641468259,0.01349459635628475,-0.00042901363529125575
2006-06-01,0.00445660701200916,0.011050375665809384,0.009817833065494668,0.01587368819004487,0.005288016840720363,0.014216022442381095,0.012724855187347634,0.016367259285319992,0.02535963276764511,0.011467698203629011,0.022208984347392456
2006-06-02,0.012703181037861775,0.00796059162716628,0.00022349064023814667,-0.004141160861227635,-0.002030539963618551,0.003312449031040031,0.003943533649913162,-0.003308360005037574,-0.0026475357525089513,0.011093844109225173,0.010368487971074246
2006-06-05,-0.03010895084025848,-0.029674245326714886,-0.02024960785842412,-0.015598176845509263,-0.014124289483290269,-0.014851086720974786,-0.01621117286703738,-0.018553540821237422,-0.009794397592287698,-0.009369607088972703,0.003731406626102221
2006-06-06,0.0011305336113883234,-0.008098464781077447,-0.002968583196032527,-0.0051776712868887185,0.0026352622026027707,0.0013927895390501432,-0.0025403914877811197,-0.001753145180356039,0.009092425435968719,-0.0004923492751710659,-0.004631705347439594
2006-06-07,-0.033697418724510306,-0.023009855375356426,-0.008464573329627939,0.00034345161050302784,-0.0030063887855662505,0.004902071273902429,0.003294449150555732,-0.012682212114269226,-0.004849463829079961,-0.0053080030080949565,0.004355727249633776
2006-06-08,0.009028797276749614,-0.0007902110073504719,0.0002964745637444432,-0.0007633472113338792,0.0060857778977537755,0.001863838502264809,0.003124243090266195,-0.006320561998735885,-0.0037706514416865574,0.005308003008094845,-0.004702260741777483
2006-06-09,-0.009435372636416054,-0.00660975868977248,-0.008036131668505031,-0.0036725038271930074,-0.0004509906855015418,-0.0069079104690709095,-0.002850206558338603,-0.005085411627683809,-0.00015739191836114088,0.006687324351185346,0.007939521058398
2006-06-12,-0.018520476505395202,-0.018040747157070956,-0.01289957667220161,-0.013038817366280342,-0.005139919465072606,-0.010394789823270625,-0.012615179286212837,-0.019970686567962585,-0.006158714846655742,0.0026259240259844953,-0.011341749564769802
2006-06-13,-0.028280334837037072,-0.019693518726707656,-0.0037742087504034024,-0.008109213128534194,-0.006120066139970998,-0.0028170900928470442,-0.019403117032418545,-0.002102715603266853,0.004346594135557325,-0.012889977925606269,-0.007469698907823539
2006-06-14,0.023479122509559674,0.01574235806477487,0.009308608060899207,0.0056599753685920035,0.004139250146697466,0.0024439168706475453,-0.005982942580819283,0.010337350578053415,0.0018121207110985025,-0.005948288551042482,-0.006749703549964475
2006-06-15,0.03476915450541733,0.031443588741820294,0.02111614124017976,0.020877358737132642,0.008063592119694355,0.01306644892961901,0.021748959028579495,0.025981393769998126,0.019873587482692908,0.013395663949204523,0.015540010409273886
2006-06-16,-0.005998014343033567,-0.006379309550812094,-0.0018685401116191706,-0.003742673489105638,0.0007782360796694393,-0.0028668638775699107,-0.006916738741397933,-0.004326762807834547,0.0037740676877485962,-0.00036797030449418785,-0.0009728936706506556
2006-06-19,-0.03181960047330894,-0.01884689955839599,-0.008302868228728938,-0.004602164237942958,-0.004020563308629773,-0.009195077032382629,-0.006235670378106112,-0.00363081123980774,-0.007252577403831277,-0.012903476555939281,-0.0038313101137318743
2006-06-20,-0.00588860491368827,0.0027987331792318237,-0.00016539926238127366,-0.0033112048870548817,0.007168196009293169,-0.0024126745557723943,0.0028882669990108853,-0.0017227613093620136,-0.00015491576648677402,0.0021725349955872345,-0.005879873683283697
2006-06-21,0.019057570227258083,0.023740466857306547,0.010271340686412136,0.009366320632409598,0.004032532314231879,0.004676472544260376,0.007498525866686639,0.016551716849036613,-0.0012398358856140401,-0.0009304544251235395,0.010823015320331296
2006-06-22,0.0042659425482596625,-0.0040495692147073,-0.007165637593072134,-0.007054959085994863,-0.0012202688258962178,-0.005769854601567187,-0.0037772734212129983,-0.013303695336507933,-0.0060668618839685865,-0.004540865508466076,-0.008508917143190908
2006-06-23,0.01494064438084702,0.006775103005112518,0.0008902449043039326,-0.002465673824510802,-0.004855081698422952,0.00040300104563274834,-0.005810317814445867,-0.005169302286516905,0.001559184981717062,0.0006232851895001922,-0.006535337779251324
